,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
812,15,0,1,1,15.843798765504902,17,0,0,1,0,0,0,E
813,18,1,2,2,16.772435923961137,24,0,2,1,0,0,0,E
814,18,0,2,2,13.095515025685206,4,0,2,0,0,0,0,D
815,15,0,2,2,4.568517046168403,28,0,2,0,0,1,0,E
816,15,1,0,1,5.48023560771095,7,0,3,0,0,0,0,D
817,17,0,1,1,6.296823108174707,6,0,3,1,0,0,0,B
818,18,0,0,1,2.33608215467904,22,1,1,1,0,0,0,E
819,15,1,1,2,5.463192407398902,3,1,4,1,0,0,0,A
820,17,1,0,0,4.190384486250642,17,0,1,0,0,1,0,E
821,18,1,1,2,9.106574996172045,4,0,3,0,1,0,0,B
822,16,0,0,3,18.168750957445297,15,0,3,0,1,0,0,D
823,17,1,0,3,2.0896063350791616,13,0,3,0,0,0,0,E
824,18,0,0,2,14.405358478947912,26,1,1,1,0,0,1,E
825,18,1,0,2,13.745660088262554,26,0,2,0,0,0,0,E
826,17,0,2,0,1.9150839732671527,18,0,2,0,1,0,1,E
827,16,1,2,2,18.451448098116,13,1,1,0,0,0,0,C
828,17,1,1,3,11.369444043136392,8,1,0,0,0,0,1,D
829,18,1,0,1,7.274510422713685,5,0,2,0,0,0,0,C
830,15,1,0,2,15.130771669906132,16,0,2,0,1,0,0,E
831,15,0,0,3,5.147309168032681,18,0,3,1,0,1,0,E
832,17,1,0,3,13.870196740926408,11,0,1,0,0,1,0,E
833,18,1,2,1,0.7942241514449444,3,1,3,1,0,0,0,C
834,15,0,0,2,16.78816075218544,15,0,1,0,0,0,0,E
835,18,1,0,1,8.96341694042637,24,0,3,1,1,0,0,E
836,17,0,0,1,12.733858287158837,10,1,2,0,0,0,0,C
837,15,1,0,3,4.424756396133674,21,1,2,1,1,1,1,E
838,18,1,1,3,13.54147425316896,3,1,3,1,0,0,1,B
839,15,1,1,2,15.444805517865532,16,0,1,0,0,0,0,E
840,17,0,0,0,9.464263737687975,7,0,1,0,1,0,0,D
841,18,1,0,3,12.354538481235886,13,0,2,0,0,1,0,E
842,15,1,0,2,9.126518476447972,26,0,1,1,0,1,0,E
843,17,1,0,1,17.88182738515691,1,0,2,0,0,0,0,B
844,15,0,0,2,9.957383610286383,10,0,1,0,1,0,1,E
845,15,0,3,0,16.83617418057638,10,0,3,0,0,0,0,D
846,16,1,1,2,16.02704116540497,23,1,3,1,1,0,1,E
847,16,0,1,2,8.21009642696713,21,0,0,1,0,1,0,E
848,17,1,0,1,4.6016898371495,23,1,3,0,1,0,0,E
849,16,1,0,1,8.121642651195419,5,0,2,0,0,0,0,C
850,17,1,1,1,16.524347515504402,20,1,2,1,0,0,0,E
851,16,1,1,0,4.552650716387847,20,0,2,1,0,0,0,E
852,15,1,2,2,10.488726917154986,13,1,3,0,1,0,1,D
853,17,1,0,3,16.12193495921495,29,0,2,0,1,1,0,E
854,17,1,1,0,7.069549502567575,9,0,3,1,0,0,0,D
855,15,0,0,0,12.844192740053948,25,1,1,0,0,0,0,E
856,17,0,2,2,4.912631480976291,26,0,4,0,0,0,0,E
857,17,0,1,3,2.1855889073631984,7,0,3,1,0,0,0,D
858,16,0,1,1,15.887684501857128,6,1,1,0,0,1,1,C
859,17,0,0,1,1.9793724681741365,7,1,3,1,0,0,0,C
860,18,0,1,2,5.427627901591691,27,0,2,0,0,0,0,E
861,15,0,0,1,17.1021884399488,7,0,1,1,0,0,0,C
862,16,1,0,0,6.929385741573344,22,0,1,0,1,0,0,E
863,16,1,0,2,19.46090699028322,1,0,0,1,0,0,0,B
864,18,1,1,2,19.594686695477197,26,1,3,0,0,0,0,E
865,15,1,0,2,5.365520409071134,15,0,2,0,0,0,0,E
866,15,0,0,2,0.819564444997809,8,0,2,0,0,0,1,D
867,16,0,2,2,14.101265684107585,12,1,1,1,0,0,0,D
868,17,1,0,1,9.019730052966874,22,0,2,0,0,0,1,E
869,16,1,1,1,2.0150568791915258,11,0,2,0,0,0,0,E
870,15,0,0,1,14.150456379560856,26,0,3,0,0,0,0,E
871,18,1,0,1,0.6234981822384245,21,0,4,0,1,0,0,E
872,16,1,2,2,17.403933809844844,24,0,2,1,0,0,1,E
873,15,1,0,3,2.7730505822660745,28,0,2,1,0,0,0,E
874,16,1,0,4,2.5462375749345,16,0,2,0,1,1,0,E
875,17,0,1,2,3.5134459593716905,26,0,3,0,0,0,1,E
876,16,1,1,1,19.205327169841333,1,0,1,1,0,0,0,A
877,16,1,1,1,13.86338720507692,12,0,2,1,0,0,0,D
878,15,0,0,3,16.027430709272735,0,0,3,1,0,0,0,B
879,15,0,0,2,7.95269971465506,25,0,0,0,0,0,0,E
880,15,1,2,2,6.726254550099111,27,0,1,0,0,0,0,E
881,16,0,1,2,4.689680135663399,18,0,3,0,1,0,0,E
882,17,1,2,2,9.612960566248178,10,0,1,0,0,0,0,E
883,18,1,2,3,11.03657467068337,4,0,2,1,0,0,0,C
884,18,0,2,0,12.635496873055107,0,1,2,0,0,0,0,A
885,15,1,0,2,5.14237007997389,19,0,2,0,0,1,0,E
886,15,1,0,3,18.97308161805981,29,1,1,1,0,0,0,E
887,16,1,2,1,3.395169964142717,12,1,4,0,1,0,0,C
888,18,1,0,2,19.313063495328247,7,0,0,1,1,0,0,C
889,15,0,0,1,0.2971224501500757,5,0,3,0,0,0,0,D
890,17,0,2,4,9.622513836336912,28,1,0,0,0,0,0,E
891,17,1,2,0,6.667356762331256,16,0,2,0,1,0,0,E
892,15,0,0,2,8.982468278605015,11,1,1,0,0,0,0,D
893,15,1,0,1,11.41329157961578,0,0,1,0,0,0,0,B
894,18,1,0,2,8.71178316025418,2,0,1,0,0,0,0,C
895,18,1,2,1,8.2969370060319,13,0,2,0,1,0,0,D
896,16,1,3,1,14.65446830826613,25,0,2,1,0,0,0,E
897,18,1,0,2,13.717525501729291,7,0,1,0,1,0,0,C
898,17,0,0,3,16.665425640716958,10,0,4,0,0,0,0,C
899,17,1,2,1,4.999179624789911,26,1,1,0,0,0,0,E
900,15,0,0,1,12.190570195081271,13,1,2,0,0,0,0,D
901,18,0,1,2,11.703895707857075,7,0,1,0,0,0,1,C
902,16,1,3,2,7.394756217453775,28,1,2,0,1,0,0,E
903,17,1,0,3,9.721150838053616,2,1,3,0,0,0,0,B
904,17,1,1,1,6.275642866114575,6,1,2,0,0,1,0,C
905,16,1,0,2,2.836887952339704,27,0,1,0,0,0,0,E
906,16,1,0,1,4.276024213254656,18,1,1,1,0,0,1,E
907,17,0,2,1,2.1102729280240218,3,0,3,0,0,0,0,D
908,17,1,0,2,13.661391503802482,24,0,1,0,0,0,0,E
909,16,1,3,2,13.21454786218303,15,1,2,1,0,1,0,D
910,17,0,1,2,19.012127431597456,12,0,1,1,1,0,0,D
911,15,0,0,1,14.593568272944824,19,0,1,1,0,1,1,E
912,15,1,0,2,1.040916775122629,18,1,1,0,1,0,0,E
913,16,0,0,2,17.684903478579084,4,0,3,1,0,0,0,B
914,18,1,0,4,17.253503258914517,22,1,3,1,0,0,0,E
915,16,0,0,1,8.866406415453973,4,1,2,1,0,0,0,B
916,16,0,0,1,11.717261010558431,19,0,1,0,1,0,0,E
917,18,1,0,1,19.521566649450374,23,0,2,0,0,1,1,E
918,18,0,2,2,10.646087276963325,3,1,2,1,1,0,0,B
919,18,0,1,1,18.1064365675218,1,0,2,0,0,1,1,A
920,15,0,2,3,1.6607751562037287,25,1,0,0,0,0,1,E
921,17,0,0,1,3.821037374173657,12,1,4,0,0,0,0,D
922,15,0,0,3,8.815098868826357,29,0,2,0,0,0,0,E
923,17,0,1,1,11.695136166746094,15,0,4,0,0,1,0,D
924,15,1,0,2,16.324557037256003,21,1,0,0,1,0,0,E
925,17,1,0,3,19.765242302863737,1,0,1,1,1,0,0,A
926,15,0,2,1,7.777029929482328,18,0,1,0,1,0,0,E
927,18,1,2,4,0.9483127228016984,16,1,3,0,1,1,0,E
928,16,1,1,2,16.023430065906496,4,1,2,1,1,0,0,B
929,15,1,0,3,12.087614381656165,24,0,3,0,1,0,0,E
930,17,0,2,2,3.970857177364033,17,0,3,0,0,0,0,E
931,18,1,1,1,9.896569132428404,27,0,3,0,0,1,0,E
932,15,0,2,1,14.846204910674489,22,1,3,0,0,0,0,E
933,15,1,2,1,15.408235741372875,20,1,3,0,0,0,0,D
934,18,0,2,0,9.99236823997524,17,1,3,1,1,0,0,D
935,15,0,1,1,6.104290602577183,7,0,2,1,0,0,0,D
936,16,1,0,1,19.47485164076987,26,1,3,1,0,0,1,E
937,15,1,1,2,13.267252219129857,14,1,3,0,0,0,0,C
938,16,0,1,2,8.164750386925974,12,0,2,0,0,0,0,E
939,16,1,2,1,5.609264484093048,12,0,4,0,0,0,0,D
940,18,1,0,1,14.622059660071242,15,1,0,0,0,0,0,E
941,15,1,0,2,4.843668911875354,21,0,2,0,0,0,0,E
942,18,0,2,1,3.4341997794737638,19,0,1,1,0,1,0,E
943,15,0,2,0,10.596677779241404,12,0,1,0,0,0,1,E
944,15,1,3,1,5.799747852882837,19,0,3,0,0,0,1,E
945,17,1,2,3,12.5781028984723,1,0,4,0,0,0,0,B
946,15,1,1,3,2.3587734974846697,2,0,3,0,0,0,0,C
947,18,0,1,1,13.098822091346433,14,1,4,1,0,1,0,C
948,16,0,2,2,5.665930559954044,22,1,1,1,1,0,0,E
949,15,1,1,2,0.0048586886902546,18,1,1,0,0,0,0,E
950,17,1,1,2,2.5387211534835274,12,0,2,0,1,0,0,E
951,18,1,0,2,18.67230755670188,4,1,3,1,1,0,1,A
952,15,1,0,2,17.347092782307158,25,1,0,1,1,0,0,E
953,18,1,2,1,4.672180640724736,21,0,4,1,0,0,0,E
954,17,1,0,0,15.567438090909825,5,0,3,0,0,0,1,B
955,17,0,0,2,12.171431863479484,13,0,4,0,0,0,1,E
956,18,1,0,3,19.41809422899739,3,1,2,0,0,0,0,B
957,15,0,0,2,7.472113190681182,21,0,2,0,1,1,0,E
958,16,1,0,3,13.629212250343423,18,1,3,1,0,0,0,E
959,17,1,0,4,1.2707144484783717,22,0,3,0,1,0,0,E
960,15,0,3,1,7.924946936328119,6,0,1,0,1,0,0,D
961,15,0,1,2,19.27635322376361,3,1,4,0,0,0,0,A
962,16,0,0,2,10.779617489002412,1,0,3,1,0,1,0,B
963,17,0,0,4,5.757590066696892,26,0,0,0,0,0,0,E
964,17,1,1,4,2.405419262572137,6,1,1,0,0,1,0,C
965,15,0,0,2,14.070566803630609,2,1,2,1,0,0,0,B
966,15,1,2,1,12.897120868594536,14,0,2,0,1,0,1,D
967,16,0,1,2,7.478774272075492,0,0,3,0,0,0,0,B
968,16,1,2,1,19.018827037316687,1,0,0,0,0,0,0,C
969,17,1,0,2,0.4440562597570063,9,1,3,1,0,0,0,D
970,18,1,1,3,6.074477032636516,15,0,3,1,0,1,0,D
971,17,1,0,1,18.421389725991627,24,0,1,1,0,0,1,E
972,15,1,3,2,6.418708766388807,27,0,2,1,0,1,0,E
973,17,1,1,2,5.045056677103408,14,1,1,1,0,0,0,E
974,18,0,0,2,10.684408198624949,23,1,1,1,0,0,0,E
975,16,1,0,1,16.476034998410757,14,1,2,0,0,0,0,E
976,18,0,0,2,2.062935217567221,13,0,4,1,0,0,0,D
977,18,0,1,3,18.860414192914725,21,1,1,0,1,1,0,E
978,18,1,0,3,15.90145762362328,13,0,2,1,0,0,0,E
979,16,0,1,1,3.625005111031039,5,0,1,1,0,0,0,C
980,18,1,0,3,14.240159223963254,13,1,1,0,0,0,0,D
981,18,0,1,2,7.6991744527511425,16,0,2,0,0,1,0,E
982,18,1,2,1,8.045893561526373,17,0,3,0,1,0,0,E
983,15,0,2,0,15.665801848777328,19,1,0,0,1,0,0,E
984,18,1,2,1,19.255696159614644,18,0,4,0,0,0,0,E
985,16,1,0,3,2.5331174569438786,29,0,0,0,1,0,0,E
986,18,1,0,2,8.412604737576387,16,0,3,0,1,0,0,E
987,18,1,1,2,9.61883216168607,15,0,3,1,0,0,0,D
988,16,0,0,1,7.526236339099952,7,1,2,0,1,0,0,B
989,18,1,0,2,7.2637824743245,6,0,1,0,0,0,0,D
990,16,0,0,0,1.0453733512319308,19,1,2,0,0,1,0,E
991,18,0,0,1,13.710772411252464,27,0,3,1,1,0,0,E
992,16,0,0,2,8.724288342400907,11,0,3,0,0,1,0,D
993,18,1,2,1,3.8958760528785352,8,0,2,0,1,0,0,D
994,18,0,0,3,16.320670046041368,26,1,2,0,0,0,0,E
995,15,0,1,1,16.051214963032557,13,0,3,0,1,0,0,E
996,15,0,0,2,9.727832561777875,19,1,4,0,0,0,0,E
997,18,1,1,2,5.96901322295521,0,0,3,0,0,1,0,A
998,18,1,0,2,12.761854515929048,9,1,3,0,0,1,0,C
999,17,0,2,1,5.763042715548061,16,1,2,1,1,0,0,E
1000,16,1,2,0,4.720158606474241,16,1,3,1,0,1,0,E
1001,17,1,0,3,14.610293080526532,16,1,3,0,0,0,1,E
1002,15,0,3,1,0.806504794419014,3,0,3,1,0,1,1,B
1003,15,0,3,3,1.8953694206918792,16,1,2,0,0,0,0,E
1004,15,1,2,4,0.1357634804717955,17,0,2,0,1,1,1,E
1005,15,0,2,1,3.058863729508523,19,0,2,0,0,1,1,E
1006,18,1,0,1,1.3798001742091892,22,0,2,0,0,0,1,E
1007,15,1,1,2,19.916047355598373,1,0,2,0,0,0,0,B
1008,18,1,0,4,5.776199399081792,7,0,3,1,0,0,0,C
1009,18,1,0,3,2.985360253384945,12,0,2,1,0,0,0,E
1010,15,1,3,2,4.819925159918359,22,0,1,0,1,1,0,E
1011,15,1,0,2,18.72251143080269,24,0,3,0,1,0,0,E
1012,16,0,2,1,10.403204460487911,29,0,3,0,0,0,0,E
1013,17,0,2,4,7.296361926157138,21,1,2,0,0,0,0,E
1014,15,1,2,4,17.467829158184387,19,1,1,0,1,0,0,E
1015,16,1,3,1,7.899805410980649,21,1,4,1,0,0,0,E
1016,16,1,0,1,6.700171399153916,14,0,3,0,0,0,0,E
1017,17,0,0,1,4.145650450994712,19,0,1,1,0,0,0,E
1018,18,1,0,1,7.555936478188229,22,1,0,0,0,0,0,E
1019,15,0,0,3,6.333687120338521,8,1,2,1,0,0,0,C
1020,17,1,0,1,13.54607918596282,2,1,3,1,1,0,0,A
1021,15,1,0,0,5.791654093414542,2,0,1,1,0,0,0,C
1022,16,0,2,1,11.543994928451228,1,0,2,1,1,0,0,B
1023,16,0,1,4,1.317843300639454,0,1,2,0,0,1,0,A
1024,18,1,0,2,3.8257831339302872,13,0,3,0,0,0,0,E
1025,16,1,1,2,8.148105432226975,16,0,2,1,0,1,0,E
1026,16,1,0,1,18.738985078173908,12,1,2,0,1,0,0,D
1027,17,0,0,4,7.545039714313908,18,1,4,1,0,1,0,D
1028,15,0,2,3,13.281482423996682,29,0,1,0,0,0,0,E
1029,15,0,1,1,5.101744448427963,22,0,1,0,1,1,0,E
1030,17,0,2,0,2.5406715194646345,14,1,3,0,1,1,0,C
1031,18,0,0,0,1.1707320016010023,26,0,1,1,1,0,0,E
1032,15,0,2,1,6.1082699708550265,24,1,3,1,0,1,0,E
1033,16,1,1,2,3.1532205359381598,13,1,0,0,1,0,0,D
1034,15,1,1,3,3.480208960322484,1,1,1,0,0,0,0,B
1035,16,0,1,2,15.215186167739,6,1,4,1,1,0,0,A
1036,18,1,2,3,0.3167614188974843,16,0,2,1,1,1,0,D
1037,17,1,1,2,11.156202514708689,17,0,3,0,1,1,1,E
1038,15,0,1,2,7.589227611869296,5,0,1,1,1,0,0,C
1039,17,1,3,2,10.130999998170944,26,0,1,0,0,0,0,E
1040,15,0,2,1,11.256604744292058,20,0,3,0,1,1,0,E
1041,16,0,0,1,6.267353889145564,7,0,2,0,0,0,0,D
1042,17,1,2,2,5.902177203685706,27,1,2,1,1,1,0,E
1043,15,0,0,0,14.668036986698114,26,0,0,1,1,0,0,E
1044,16,0,0,1,17.425539762423142,1,0,2,1,0,0,0,B
1045,17,0,1,2,3.8516326491705577,0,0,3,1,0,0,0,B
1046,17,0,3,4,1.952375210702979,15,0,3,0,1,0,0,E
1047,15,0,3,2,17.955916127840517,6,0,3,1,0,0,1,C
1048,15,0,0,3,6.9979092729479735,21,0,3,0,0,0,0,E
1049,15,0,1,2,11.026347813256285,23,0,2,1,0,0,0,E
1050,16,0,0,2,7.190862890400069,10,1,2,0,0,0,0,D
1051,15,1,3,2,2.5160467269210263,14,1,3,1,0,0,0,D
1052,17,1,3,3,11.78663289895456,12,1,1,1,0,0,0,D
1053,17,1,1,2,10.502817035392592,29,0,1,1,0,0,0,E
1054,15,0,2,2,4.059871183823944,23,0,4,1,1,0,0,E
1055,15,0,2,2,9.037380893045556,1,0,0,0,0,0,0,C
1056,18,1,1,2,15.938950080312916,13,0,1,1,0,0,0,E
1057,17,1,0,1,11.808522062157827,23,0,2,0,0,1,0,E
1058,16,1,0,0,1.938346541339897,5,0,3,1,0,0,0,C
1059,18,0,1,0,10.9604299445827,8,1,2,1,0,1,0,B
1060,15,1,1,3,14.054765985791738,27,0,2,0,1,0,0,E
1061,15,1,0,1,15.854068115615028,6,0,4,1,0,1,0,B
1062,17,0,3,1,12.582351572685337,17,0,3,0,0,0,0,E
1063,15,1,0,2,3.0531632908156747,23,0,3,1,1,0,0,E
1064,16,0,1,1,14.203465331803214,8,1,0,1,0,1,0,D
1065,17,0,1,2,13.546836921630328,22,0,1,0,0,0,0,E
1066,15,0,1,1,0.4885376588126644,3,0,2,0,1,0,0,B
1067,17,1,1,4,8.234953351804863,8,0,1,0,0,0,0,D
1068,15,1,0,3,6.659004939247466,3,0,0,1,1,0,0,C
1069,15,0,0,3,13.38824128507287,11,0,1,1,0,1,0,D
1070,15,1,1,2,4.322716246218414,3,1,2,0,0,1,0,B
1071,16,1,1,2,11.817438459485173,24,1,3,1,1,0,0,E
1072,16,1,0,1,18.26411923628345,29,1,3,0,0,0,0,E
1073,17,1,2,0,15.956047444172157,23,0,0,0,0,1,0,E
1074,15,0,0,0,18.42915472433061,19,0,2,0,1,1,0,E
1075,15,1,1,2,19.5701193386538,13,0,1,0,0,0,0,D
1076,16,0,2,2,0.2134025401232553,23,1,2,0,1,0,0,E
1077,15,0,0,2,12.454825527549552,23,1,2,0,1,0,0,E
1078,16,1,0,0,8.25678795517813,6,1,2,0,0,1,0,B
1079,15,0,2,2,17.197089806702436,25,0,3,1,0,0,0,E
1080,17,1,1,2,5.036294040182634,12,0,3,0,0,0,0,D
1081,15,1,1,2,19.62058978230152,21,0,3,0,1,0,0,E
1082,15,0,2,2,12.274159390874946,7,0,3,0,0,1,0,D
1083,18,0,2,1,15.87074804457662,22,0,3,0,0,1,0,E
1084,16,0,3,3,1.7119910564553664,4,0,3,0,0,0,0,C
1085,15,0,1,2,3.669157695177301,11,1,2,0,0,0,0,E
1086,15,1,0,1,15.168073460684065,12,0,2,1,0,1,0,D
1087,18,1,0,1,0.4397304407864721,28,0,3,1,1,0,0,E
1088,18,1,0,2,16.337559717875656,19,0,0,0,0,0,0,E
1089,16,0,1,3,0.278980373838229,13,0,3,0,0,0,0,E
1090,18,0,0,2,13.142376781225469,27,1,4,0,1,0,0,E
1091,17,0,3,1,7.301878404636117,17,0,3,0,0,0,0,E
1092,18,1,1,3,12.229897054383985,26,0,0,1,1,0,0,E
1093,17,0,1,2,13.920628139782274,23,1,2,1,0,0,0,E
1094,16,1,0,2,6.849504383726083,24,0,3,1,0,1,0,E
1095,16,0,0,2,2.159248962216711,19,0,4,0,1,0,0,E
1096,16,1,0,1,1.3929173549653129,3,1,2,1,0,0,0,B
1097,16,1,0,2,11.778720451250956,20,1,3,0,0,0,0,E
1098,16,0,0,1,10.41310707468223,17,0,3,0,0,0,0,E
1099,17,0,1,4,14.84402018242265,6,0,1,0,1,1,1,B
1100,17,1,2,2,10.194710200078742,14,0,3,1,1,0,1,D
1101,16,1,2,2,8.448915800617582,20,1,2,1,0,0,0,E
1102,18,0,1,2,7.9617435647246175,5,0,2,0,1,0,1,B
1103,15,0,0,3,0.5289380519533493,15,1,2,0,0,0,0,E
1104,16,1,2,3,6.711144033933143,19,1,3,1,0,0,1,E
1105,18,0,2,2,19.520403150489884,23,1,3,1,1,0,0,D
1106,15,1,0,2,17.471111524541776,7,0,2,0,1,0,0,B
1107,16,1,2,2,6.587561340684354,27,0,3,1,0,0,0,E
1108,16,0,0,2,11.755908101327444,20,0,3,0,0,0,0,E
1109,17,0,2,1,16.94593491070988,15,1,3,1,0,0,0,D
1110,15,0,3,2,8.825486735001373,27,0,2,0,1,0,0,E
1111,15,0,0,1,0.3591572750030192,21,0,0,0,1,0,1,E
1112,18,0,2,3,1.4902092363728014,15,0,2,1,0,1,0,E
1113,17,1,1,1,10.207854426974132,2,0,3,1,1,0,0,A
1114,17,1,3,4,19.388787513517567,16,0,1,0,1,0,0,D
1115,17,0,0,2,13.864190844377354,8,0,4,0,1,1,0,B
1116,17,0,2,2,1.4183238287713906,24,0,3,0,0,0,0,E
1117,15,0,0,2,3.787217515837256,2,0,3,0,0,0,0,C
1118,15,1,0,1,15.426462864337,19,0,3,1,0,1,1,E
1119,16,0,0,1,16.828795199124894,28,1,2,0,0,0,0,E
1120,16,0,3,0,12.353891723771817,6,1,3,1,1,0,0,A
1121,17,1,2,2,12.888463392596332,17,0,2,0,1,0,0,E
1122,17,1,2,2,0.5667490076676929,11,0,3,1,0,0,0,E
1123,17,0,3,2,16.57060519163017,18,1,3,0,1,0,0,D
1124,16,0,0,1,15.765504163416592,15,0,3,0,0,0,0,D
1125,18,0,0,1,5.180702882066943,21,0,3,0,0,0,0,E
1126,18,1,0,2,14.17353439931014,26,0,0,1,0,0,0,E
1127,16,0,0,3,4.297092128499962,23,0,0,0,0,0,0,E
1128,16,0,0,2,0.8066032210302598,16,0,3,0,0,1,0,E
1129,16,0,0,2,4.0227308518075455,19,1,1,1,0,0,0,E
1130,16,1,0,2,3.57257753508599,14,1,2,1,1,0,0,D
1131,16,1,0,0,6.754959934696945,0,0,2,1,0,0,0,B
1132,16,0,0,4,8.368989943509161,1,0,0,0,0,0,0,C
1133,17,0,0,2,10.170777829954158,7,0,0,0,0,0,0,D
1134,17,1,3,1,9.535077510166564,21,0,3,1,1,0,0,E
1135,17,1,2,2,5.413492119305787,24,0,3,0,0,0,0,E
1136,17,1,3,1,0.5834133714814893,1,0,2,0,1,1,0,B
1137,16,1,0,4,12.102032444743012,18,1,4,0,0,0,0,D
1138,18,1,0,1,7.914896596947088,8,0,1,1,0,0,1,D
1139,15,1,2,2,5.973443147750994,8,1,1,0,1,0,0,D
1140,16,1,0,1,17.338820856610248,12,0,3,1,0,1,0,C
1141,15,1,0,2,14.934866155963196,5,0,3,0,0,1,0,B
1142,18,1,0,2,17.155310967448845,29,0,2,1,0,1,0,E
1143,17,0,0,2,9.89965589424922,14,0,4,1,0,1,0,D
1144,18,0,0,2,2.618625042535549,18,1,4,0,1,0,0,E
1145,16,0,0,3,13.924428722425448,20,0,0,0,0,0,0,E
1146,17,1,1,0,4.121475598743505,14,0,1,1,0,0,0,E
1147,16,0,0,1,8.824593381834337,17,0,3,0,0,0,0,E
1148,17,1,0,1,1.30001577897777,6,0,2,1,0,0,0,D
1149,15,1,2,4,16.50616804845965,25,0,0,1,0,1,1,E
1150,15,0,0,1,2.518812820950012,10,0,3,0,0,0,0,D
1151,15,1,0,2,18.061950140986195,7,1,2,0,0,1,0,C
1152,18,0,2,2,17.284612045231142,5,1,2,0,0,1,0,B
1153,16,0,0,1,9.291655288784922,7,0,1,1,0,0,0,C
1154,18,0,0,1,14.887364086079812,1,0,3,0,0,1,0,B
1155,15,1,0,1,12.388901476363063,18,0,2,1,0,0,0,E
1156,16,0,0,2,16.061512846754898,15,0,1,1,1,0,0,D
1157,15,1,1,1,8.63610201571824,6,1,2,0,0,0,1,C
1158,18,0,2,0,15.716169684887,9,1,2,0,1,0,0,B
1159,18,0,0,3,9.24913634130296,11,0,4,0,0,1,0,C
1160,18,0,1,4,18.819315756855875,16,0,4,1,1,0,0,D
1161,15,1,1,1,9.727442016502952,6,1,1,0,0,0,0,D
1162,16,1,0,1,9.25238543867459,21,1,3,0,0,0,0,E
1163,16,1,1,0,15.701437231270257,7,0,3,1,1,0,0,C
1164,15,0,0,2,16.43155383521676,6,0,3,0,1,0,0,B
1165,16,0,0,3,11.089782286423414,3,0,2,0,0,0,0,C
1166,15,1,0,1,3.595956269901508,2,1,0,0,0,0,0,C
1167,16,1,0,1,9.35516461915159,18,0,3,1,0,0,1,E
1168,17,1,0,2,19.36145005819357,14,1,1,0,0,0,0,D
1169,17,1,2,2,15.059723860783702,3,0,1,0,0,0,0,C
1170,18,1,0,0,16.223252077582643,24,0,3,1,1,0,0,E
1171,17,1,0,2,0.6565099763848026,8,0,4,0,0,1,0,D
1172,17,0,0,1,9.3571892526832,12,1,1,1,0,0,0,D
1173,17,1,2,1,12.932422673151107,17,0,3,0,0,0,0,E
1174,15,0,1,2,16.600653672561492,20,1,2,0,1,0,0,E
1175,17,0,1,3,0.9854730716554294,15,0,3,0,1,0,0,E
1176,17,1,2,2,17.048777712837463,0,1,2,0,0,0,0,B
1177,18,1,2,3,10.968018734838234,3,1,1,0,0,1,0,B
1178,17,0,0,2,3.946279411521199,17,0,1,0,0,0,1,E
1179,17,1,1,2,6.345104328994,7,1,2,0,0,1,1,C
1180,16,1,2,2,5.638591035031215,19,0,1,0,0,1,0,E
1181,18,0,3,3,10.617180685769515,15,0,0,0,1,1,0,E
1182,18,0,2,3,1.0337135982226364,20,0,3,0,1,0,0,E
1183,18,0,0,0,3.1707231699984706,10,1,2,0,0,1,0,D
1184,18,1,0,3,16.253860867515648,19,1,3,1,0,0,0,D
1185,18,0,0,3,2.652079814936221,20,0,1,0,0,0,1,E
1186,18,1,2,2,4.667925389162539,20,1,3,0,0,0,1,E
1187,15,0,0,1,9.067412112083147,20,0,2,1,1,1,0,E
1188,17,0,0,3,10.34241776226661,26,1,0,0,0,0,0,E
1189,18,0,2,3,15.272209592283172,18,0,2,0,0,0,0,E
1190,17,1,0,1,8.946648533323756,22,0,0,0,1,1,0,E
1191,17,1,2,4,15.797292420710775,18,0,3,1,0,0,0,E
1192,15,0,0,0,12.366926140909149,17,0,3,0,1,0,0,D
1193,18,0,0,1,2.261994788476449,18,0,2,1,1,0,0,E
1194,16,0,0,2,3.126628767856772,10,0,1,1,1,1,1,D
1195,15,1,2,2,8.740674508995417,2,0,1,0,0,0,0,C
1196,16,0,0,2,7.937787861780792,7,1,2,1,0,0,0,C
1197,17,1,0,0,14.870885392745892,19,0,3,0,0,0,1,E
1198,17,0,3,4,11.614742795947038,18,1,1,0,0,0,0,E
1199,15,0,0,0,7.762661620044986,9,0,0,0,1,0,0,D
1200,15,0,1,1,3.4152056690077126,15,0,2,1,0,0,0,E
1201,16,0,1,0,4.536742046509903,4,0,2,0,0,0,0,C
1202,18,0,0,2,11.51002036938118,19,1,1,0,0,0,0,E
1203,16,0,1,3,8.46877609799585,8,1,2,1,1,1,1,C
1204,15,1,0,2,10.29855017721344,7,0,2,1,0,0,0,C
1205,16,0,1,3,3.4135487060446734,10,0,2,1,0,0,0,D
1206,15,1,0,0,13.258125046891315,15,0,2,0,0,0,0,E
1207,16,0,1,2,17.05077481711934,6,0,3,0,1,0,0,C
1208,15,0,0,2,5.158790135738012,14,1,0,0,0,1,1,E
1209,15,1,1,2,9.830284516636532,23,0,1,1,0,0,0,E
1210,15,0,0,0,19.51054658041804,28,0,2,0,0,0,1,E
1211,18,1,0,2,6.664834811014552,20,1,2,1,0,0,1,E
1212,16,1,0,2,11.900926898475223,19,1,2,0,1,0,0,E
